"Category","CheckId","CheckName","Error","FindingCount","Result","ScanNote","ScanTimeUtc"
"Published_Resources","PUBRES-027","MSMQ Site Links","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Published_Resources","PUBRES-028","Application Settings","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Published_Resources","PUBRES-029","Application Site Settings","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Published_Resources","PUBRES-030","Published Resources Inventory","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-001","Password Settings Objects Fine-Grained","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-003","Password Settings Precedence","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-004","PSO Minimum Password Length","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-005","PSO Password Complexity","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-006","PSO Password History","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-007","PSO Maximum Password Age","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-008","PSO Minimum Password Age","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-009","PSO Lockout Threshold","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-010","PSO Lockout Duration","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-011","PSO Lockout Observation Window","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-012","PSO Reversible Encryption","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-013","PSO Applied To Groups","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-014","PSO Applied To Users","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-015","Managed Service Accounts","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-016","Group Managed Service Accounts","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-017","gMSA Password Interval","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-018","gMSA Managed Password","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-019","gMSA Principals Allowed to Retrieve","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-020","gMSA DNS Host Name","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-021","gMSA Service Principal Names","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-022","Authentication Policy Silos","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-023","Authentication Policies","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-024","Central Access Rules","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-025","Central Access Policies","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-026","Resource Property Lists","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-027","Resource Properties","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-028","Claim Types","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-029","Claims Transformation Policies","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Security_Accounts","SECACCT-030","Claims Transformation Rules","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"SMB_Security","SMB-001","SMBv1 Enabled (SYSVOL GPO)","Could not derive DNS domain from defaultNamingContext.","0","Error","","2026-04-02T05:42:52.9223307Z"
"SMB_Security","SMB-002","SMB Signing Not Required (SYSVOL GPO)","Could not derive DNS domain from defaultNamingContext.","0","Error","","2026-04-02T05:42:52.9223307Z"
"SMB_Security","SMB-003","SMB Encryption Not Enabled","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"SMB_Security","SMB-004","Anonymous SMB Shares","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"SMB_Security","SMB-005","Null Session Enumeration Possible","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"SMB_Security","SMB-006","SMB Guest Access Enabled","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"SMB_Security","SMB-007","SMB Relay Attack Vulnerable","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"SMB_Security","SMB-008","SMB Shares with Weak Permissions","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"SMB_Security","SMB-009","Administrative Shares Exposed","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"SMB_Security","SMB-010","SMB Dialect Negotiation Weak","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"SMB_Security","SMB-011","SMB Compression Vulnerabilities","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"SMB_Security","SMB-012","SMB Audit Logging Disabled","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-001","Service Accounts SPN Inventory","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-002","Service Accounts with Password Never Expires","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-003","Service Accounts with Kerberos Pre-Auth Disabled","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-004","Service Accounts with DES Only","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-005","Service Accounts Advertising DES Support msDS-SupportedEncryptionTypes","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-006","Service Accounts Missing msDS-SupportedEncryptionTypes","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-007","Service Accounts Trusted for Delegation Unconstrained","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-008","Service Accounts with Constrained Delegation Targets","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-009","Service Accounts Marked adminCount1","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-010","Service Accounts with SIDHistory","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-011","Service Accounts with Password Not Required","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-012","Service Accounts with Reversible Encryption Allowed","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-013","Service Accounts with KeyCredentialLink","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-014","Service Accounts with Script Path","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-015","Service Accounts with Home Directory","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-016","Service Accounts with Profile Path","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-017","Service Accounts with Must Change Password at Next Logon","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-018","Service Accounts not Marked Sensitive and Cannot be Delegated","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-019","Service Accounts with altSecurityIdentities","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-020","Service Accounts with AccountExpires","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-021","SPN Accounts with Do not require Kerberos preauth Non-expiring password","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-022","SPN Accounts with Unconstrained Delegation Non-expiring password","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-023","SPN Accounts with Constrained Delegation S4U","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-024","Service Accounts Missing Description","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-025","Service Accounts with LogonWorkstations Restriction","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-026","Service Accounts with Account is Locked Out","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-027","Service Accounts with Email Attribute","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-028","Service Accounts with UPN Suffix Outside Standard","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-029","Service Accounts with Password Not Required Duplicate Guard","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-030","Service Accounts Missing AES256 Support Inventory","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Service_Accounts","SVC-031","Service Accounts with Interactive Logon","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-001","Trust Relationships","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-002","Trusts Without SID Filtering","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-003","Orphaned Foreign Security Principals","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-004","Trust Authentication Level","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-005","Trust Direction Configuration","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-006","Trust Type Classification","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-007","Trust Transitivity Settings","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-008","Forest Trust Selective Authentication","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-009","External Trust Relationships","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-010","Realm Trust Relationships","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-011","Trust Password Last Set","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-012","Trust Encryption Types","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-013","Trust Quarantine Status","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-014","Trust Attributes Review","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-015","Cross Forest Trust Validation","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-016","Trust Partner Domain Controllers","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-017","Trust Routing Status","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-018","Trust Name Suffix Routing","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-019","Trust Forest Trust Info","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-020","Trust Posix Offset","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-021","Trust Supported Encryption Types","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-022","Orphaned Trust Objects","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-023","Disabled Trust Relationships","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-024","Trust SID Filtering Bypass","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-025","Trust TGT Delegation","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-026","Trust RC4 Encryption Usage","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-027","Trust Authentication Policies","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-028","Trust Claims Transformation","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-029","Trust Resource Property Lists","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-030","Trust Central Access Policies","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-031","Trust Relationship Changes","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Management","TMGMT-032","Trusts with Weak Encryption","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-001","Trust Inventory All Trusts","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-002","Outbound Trusts","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-003","Inbound Trusts","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-004","Bidirectional Trusts","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-005","External Trusts Non-Forest","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-006","Forest Trusts","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-007","Trusts Without SID Filtering","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-008","Trusts with SID History Enabled","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-009","Trusts Without Selective Authentication","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-010","Trusts with Selective Authentication","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-011","RealmMIT Kerberos Trusts","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-012","Cross-Forest Trusts Encryption Types","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-013","Trust Partner Domains","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-014","Trusts Created Recently 30 Days","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-015","Trust Security Identifiers","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-016","Parent-Child Domain Trusts","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-017","Shortcut Trusts","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-018","Foreign Security Principals","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-019","Orphaned Foreign Security Principals","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-020","Trusts with RC4 Only","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-021","Trust Attributes Analysis","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-022","Downlevel Trust Accounts","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-023","Cross-Domain Group Memberships","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-024","Trusts Last Modified","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-025","Domain Controllers from Trusted Domains","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-026","Trust Attributes - Forest Transitive","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
"Trust_Relationships","TRST-027","Trust Attributes - Within Forest","LDAP query failed: Exception calling ""FindAll"" with ""0"" argument(s): ""Unknown error (0x80005000)""","0","Error","","2026-04-02T05:42:52.9223307Z"
